,Unnamed: 0,acc_phone_x,acc_phone_y,acc_phone_z,gyr_phone_x,gyr_phone_y,gyr_phone_z,labelsitting,labeltable,labelstanding,labelwalking,mag_phone_x,mag_phone_y,mag_phone_z,press_phone_Pressure
2017-06-09 10:21:33.907,262.0,-0.0155639648438,0.00205485026042,-0.992124769423,-0.00995788481328,-0.00462369151256,0.00407013868465,1,0,0,0,-7.67775811089,8.96358744303,-26.1881306966,100.9002
2017-06-09 10:21:34.157,263.0,-0.0158081054688,0.00202560424805,-0.992080688477,-0.0106712864879,-0.00413552298824,0.00364503529448,1,0,0,0,-7.6672782898,9.08342933655,-26.1807060242,100.9002
2017-06-09 10:21:34.407,264.0,-0.0154130723741,0.00197516547309,-0.992194281684,-0.0105520360525,-0.00438708444504,0.00383654986637,1,0,0,0,-7.63607449002,8.9304538303,-26.1302286784,100.9002
2017-06-09 10:21:34.657,265.0,-0.0158367156982,0.00202369689942,-0.992391586304,-0.0112028534415,-0.00440310409877,0.00444684651967,1,0,0,0,-7.66746520996,8.88665580749,-26.3795509338,100.9002625
2017-06-09 10:21:34.907,266.0,-0.0154323577881,0.00229454040527,-0.992446899414,-0.0110701614402,-0.00426957985962,0.00417986462039,1,0,0,0,-7.87369918823,8.90425300598,-26.3507385254,100.9003
2017-06-09 10:21:35.157,267.0,-0.0157947540283,0.00213050842285,-0.992492675781,-0.0117390476375,-0.00413625535754,0.0037836195397,1,0,0,0,-7.80800247193,8.98896026611,-26.2844276428,100.9003
2017-06-09 10:21:35.407,268.0,-0.0155830383301,0.00204277038574,-0.992080688476,-0.0105365305368,-0.00440217199239,0.00404374379917,1,0,0,0,-7.82678985596,8.87633705139,-26.2480125427,100.9003
2017-06-09 10:21:35.657,269.0,-0.0157680511475,0.00235939025879,-0.992197036743,-0.0109350725939,-0.00493560315873,0.00471123183689,1,0,0,0,-7.65795135498,9.01788711548,-26.2376403809,100.9003
2017-06-09 10:21:35.907,270.0,-0.0156387329102,0.00196075439453,-0.992451477051,-0.0117376960833,-0.00426995270217,0.00420984515636,1,0,0,0,-7.77612304688,8.94973602295,-26.2380279541,100.9003
2017-06-09 10:21:36.157,271.0,-0.016104804145,0.00185139973958,-0.992194281684,-0.0113820841829,-0.00438785380269,0.0040775955357,1,0,0,0,-7.67785644531,8.95534939236,-26.3798895942,100.9003
2017-06-09 10:21:36.407,272.0,-0.0156574249268,0.00210952758789,-0.992315292359,-0.0108018812499,-0.00453616228473,0.00457790733482,1,0,0,0,-7.56427764893,8.962184906,-26.3040618896,100.9003
2017-06-09 10:21:36.657,273.0,-0.015703201294,0.00202751159668,-0.992202758789,-0.0110706274934,-0.0044024383085,0.00404640696027,1,0,0,0,-7.53611373902,9.01858711243,-26.3035621643,100.9002
2017-06-09 10:21:36.907,274.0,-0.0159950256348,0.00176811218262,-0.992141723633,-0.0109347729883,-0.00373807948506,0.00471302947063,1,0,0,0,-7.58298492431,8.99956321716,-26.2661399841,100.9002
2017-06-09 10:21:37.157,275.0,-0.0155181884766,0.00221421983507,-0.992345174154,-0.0107887614827,-0.00486065366822,0.00407392629153,1,0,0,0,-7.52761162652,9.13934834798,-26.0700887044,100.9002
2017-06-09 10:21:37.407,276.0,-0.0155792236328,0.00188446044922,-0.99254989624,-0.0116047577395,-0.00453576281057,0.00404887038428,1,0,0,0,-7.63912963867,8.95224952697,-26.013343811,100.9001625
2017-06-09 10:21:37.657,277.0,-0.0154647827148,0.00203704833984,-0.992309570313,-0.0112032862052,-0.00440290436169,0.00431358859663,1,0,0,0,-7.59220504761,9.10253143311,-26.0588340759,100.8999
2017-06-09 10:21:37.907,278.0,-0.0155838012695,0.00230560302735,-0.99203338623,-0.0112053834446,-0.00448178053527,0.00367383072377,1,0,0,0,-7.74592285156,9.01723632812,-25.9149200439,100.8999
2017-06-09 10:21:38.157,279.0,-0.0156364440918,0.00225448608398,-0.992311477661,-0.0104036055089,-0.0050671966061,0.00390882140045,1,0,0,0,-7.71411514282,9.01747703552,-26.0406265259,100.8999
2017-06-09 10:21:38.407,280.0,-0.0158557891846,0.00227737426758,-0.992177963257,-0.011604791029,-0.00466882099653,0.00404867064719,1,0,0,0,-7.64854431152,8.99913597107,-26.1347236633,100.89985
2017-06-09 10:21:38.657,281.0,-0.0155673556858,0.00204806857639,-0.992672390408,-0.0104306846788,-0.00450654201527,0.00466494091877,1,0,0,0,-7.64436848958,9.02208285862,-26.154296875,100.8998
2017-06-09 10:21:38.907,282.0,-0.0155544281006,0.00211906433106,-0.992204666138,-0.0108040450683,-0.00453516359933,0.0039116177196,1,0,0,0,-7.63917922974,8.91477966309,-26.0699691772,100.8998
2017-06-09 10:21:39.157,283.0,-0.0159320831299,0.00196075439453,-0.992202758789,-0.0109384015453,-0.00440177251822,0.00364596740086,1,0,0,0,-7.65787506103,9.01779556274,-26.0688858032,100.8998
2017-06-09 10:21:39.407,284.0,-0.0157527923584,0.00190925598145,-0.992275238037,-0.010804544411,-0.00480108023417,0.00377796032239,1,0,0,0,-7.68595123291,9.07387542724,-26.0307579041,100.899675
2017-06-09 10:21:39.657,285.0,-0.0154571533203,0.00220913357205,-0.992060343424,-0.0109060589334,-0.00391505393717,0.00443129291914,1,0,0,0,-7.62766520182,8.98878648546,-26.0463426378,100.8996
2017-06-09 10:21:39.907,286.0,-0.015621609158,0.00228712293837,-0.992065429687,-0.0113809597371,-0.00450666037799,0.00443277245308,1,0,0,0,-7.64427354601,9.05533684625,-25.9956325955,100.8996
2017-06-09 10:21:40.157,287.0,-0.0155239105225,0.00200653076172,-0.992177963257,-0.0106700880655,-0.00453529675738,0.00404420985237,1,0,0,0,-7.60141372681,9.27114677429,-25.8977470398,100.8996
2017-06-09 10:21:40.407,288.0,-0.0156097412109,0.00229899088542,-0.992335001628,-0.0106695110472,-0.00415112837246,0.00419285122954,1,0,0,0,-7.50260416667,8.9393802219,-25.8554721408,100.899333333
2017-06-09 10:21:40.657,289.0,-0.0156421661377,0.00189208984375,-0.99217414856,-0.0113351126792,-0.004536828075,0.004847086342,1,0,0,0,-7.59215927124,8.90551567078,-25.7701835632,100.8993
2017-06-09 10:21:40.907,290.0,-0.0156345367432,0.00206756591797,-0.991956710816,-0.0108018812499,-0.00453616228473,0.00457790733482,1,0,0,0,-7.52656936645,8.9621925354,-25.9104003906,100.8993
2017-06-09 10:21:41.157,291.0,-0.0156192779541,0.00222396850586,-0.992095947266,-0.0112049839704,-0.0042690472274,0.00378075664153,1,0,0,0,-7.6202583313,8.99913597107,-25.8254165649,100.8993
2017-06-09 10:21:41.407,292.0,-0.0155906677246,0.00199127197266,-0.991937637329,-0.0112053834446,-0.00413578930435,0.00364769845557,1,0,0,0,-7.58278656006,8.99936103821,-25.8630065918,100.8989
2017-06-09 10:21:41.657,293.0,-0.0159133911133,0.00178680419922,-0.992256164551,-0.0112064753406,-0.00469419426382,0.00335369212913,1,0,0,0,-7.55092773437,9.06333312988,-25.9674530029,100.8989
2017-06-09 10:21:41.907,294.0,-0.0155696868896,0.00230979919434,-0.99193572998,-0.0110706274934,-0.0044024383085,0.00404640696027,1,0,0,0,-7.61094665527,8.9523525238,-25.9009132385,100.8989
2017-06-09 10:21:42.157,295.0,-0.0156453450521,0.00232103135851,-0.99201965332,-0.01078864312,-0.0043875578959,0.00407463646782,1,0,0,0,-7.54422675239,9.13087632921,-25.9784579807,100.898677778
2017-06-09 10:21:42.407,296.0,-0.0157794952392,0.00204277038574,-0.991939544678,-0.0108045111215,-0.0046680220482,0.00377816005947,1,0,0,0,-7.54526138306,9.06520652771,-25.8999443054,100.8984
2017-06-09 10:21:42.657,297.0,-0.0156650543213,0.00226974487305,-0.992481231689,-0.0109365373325,-0.0038703387227,0.00417979804137,1,0,0,0,-7.58265686035,9.1211681366,-25.7211723328,100.8984
2017-06-09 10:21:42.907,298.0,-0.015459060669,0.00226211547852,-0.992214202881,-0.0109362377269,-0.00440277120363,0.00431225701608,1,0,0,0,-7.61091995239,8.89604187012,-25.7796020508,100.8984
2017-06-09 10:21:43.157,299.0,-0.0154361724853,0.00201797485352,-0.992301940918,-0.0109379354921,-0.00426891406934,0.00377942506099,1,0,0,0,-7.62023925781,9.00848579407,-25.7784461975,100.8982
2017-06-09 10:21:43.407,300.0,-0.0155105590821,0.00199127197266,-0.99206161499,-0.0106712531984,-0.00400246480228,0.00364523503156,1,0,0,0,-7.63902282715,8.98966217041,-25.8348426819,100.898
2017-06-09 10:21:43.657,301.0,-0.015739440918,0.00221061706543,-0.991788864136,-0.0114720657382,-0.00440223857141,0.00378188848499,1,0,0,0,-7.51723480224,8.75592041015,-25.76247406,100.898
2017-06-09 10:21:43.907,302.0,-0.0156677246093,0.00214691162109,-0.992135620117,-0.0112043181801,-0.0043758133555,0.00399380952874,1,0,0,0,-7.51346435547,8.93601379395,-25.9088165283,100.898
2017-06-09 10:21:44.157,303.0,-0.0156470404731,0.00208367241753,-0.992073906793,-0.0109069762444,-0.00450606856441,0.00419350222448,1,0,0,0,-7.51924641927,8.93927001953,-25.8137715657,100.897922222
2017-06-09 10:21:44.407,304.0,-0.0159397125244,0.00189590454102,-0.992033004761,-0.0112053168655,-0.00386967293243,0.00364809792973,1,0,0,0,-7.61094665527,8.91482162475,-25.845035553,100.8979
2017-06-09 10:21:44.657,305.0,-0.0156116485596,0.00201606750488,-0.992195129395,-0.0106704875396,-0.00440203883433,0.0039111516664,1,0,0,0,-7.46091842651,8.98127937317,-25.8634986878,100.8979
2017-06-09 10:21:44.907,306.0,-0.0157504611545,0.00211418999566,-0.992053561741,-0.0109082190529,-0.00486035776143,0.0038376151308,1,0,0,0,-7.5775519477,8.99727545844,-25.8047112359,100.8979
2017-06-09 10:21:45.157,307.0,-0.0158364432199,0.00165448869978,-0.992294311523,-0.0118894544157,-0.0042704168531,0.00446950716716,1,0,0,0,-7.53597586496,8.85229928153,-25.8645978655,100.8976
2017-06-09 10:21:45.407,308.0,-0.0158081054687,0.00200568305122,-0.99205186632,-0.0115015121625,-0.00426928395283,0.00384146191905,1,0,0,0,-7.59429253472,8.87220425076,-25.8392537435,100.8976
2017-06-09 10:21:45.657,309.0,-0.0157284206814,0.00200907389323,-0.991967095269,-0.0107863350471,-0.00438862316034,0.00478534539073,1,0,0,0,-7.68591308594,8.99671936035,-25.8794487847,100.8976
2017-06-09 10:21:45.907,310.0,-0.0154028998481,0.00218709309896,-0.992168850369,-0.0106684161921,-0.00438820889084,0.00454785060285,1,0,0,0,-7.72767469618,8.91320800781,-25.9885084364,100.897533333
2017-06-09 10:21:46.157,311.0,-0.0157165527344,0.0020694732666,-0.991785049438,-0.0109364707535,-0.00360422235077,0.00418019751553,1,0,0,0,-7.56418228149,8.73698043823,-25.8938064575,100.8974
2017-06-09 10:21:46.407,312.0,-0.0156843397353,0.00213792588976,-0.991828070746,-0.0114990857268,-0.00379725344495,0.00455288101824,1,0,0,0,-7.61105685764,8.70545620388,-25.8658752441,100.8974
2017-06-09 10:21:46.657,313.0,-0.015682220459,0.0019416809082,-0.992237091064,-0.0112032529157,-0.00426984617572,0.00431378833371,1,0,0,0,-7.59231948853,8.68055343628,-25.8474235535,100.8974
2017-06-09 10:21:46.907,314.0,-0.015625,0.00216484069824,-0.992240905762,-0.0102671517925,-0.00373774658993,0.00470970051926,1,0,0,0,-7.55480957031,8.80268478394,-25.9494171143,100.8974
2017-06-09 10:21:47.157,315.0,-0.0157737731934,0.00201034545899,-0.992485046387,-0.0113389409732,-0.00426891406934,0.00364816450876,1,0,0,0,-7.48919296265,8.80306053162,-25.9870834351,100.8974
2017-06-09 10:21:47.407,316.0,-0.015396118164,0.00224304199219,-0.99245262146,-0.0110728578908,-0.00466755599501,0.00337971787088,1,0,0,0,-7.61101913452,8.8961353302,-25.9764709473,100.8974
2017-06-09 10:21:47.657,317.0,-0.0154724121094,0.00217861599392,-0.992156982422,-0.0113836524889,-0.00450541756948,0.00360361204302,1,0,0,0,-7.61934068468,8.85543314616,-25.9143575033,100.8974
2017-06-09 10:21:47.907,318.0,-0.0155656602648,0.0020751953125,-0.992331610786,-0.0112632480169,-0.00379642490595,0.00407789144249,1,0,0,0,-7.5944281684,8.73059590657,-25.9656643338,100.8974
2017-06-09 10:21:48.157,319.0,-0.0157299041748,0.00227928161621,-0.991926193237,-0.0114733973188,-0.00453469754613,0.00338191497878,1,0,0,0,-7.57354354859,8.8494644165,-25.9676551819,100.8974
2017-06-09 10:21:48.407,320.0,-0.0159030490451,0.0020260281033,-0.992038302951,-0.0106684753735,-0.00462475677699,0.0045474955147,1,0,0,0,-7.62773640951,8.76374308268,-25.9569227431,100.8974
2017-06-09 10:21:48.657,321.0,-0.0157432556152,0.00218963623047,-0.991882324219,-0.0112045844962,-0.00440230515044,0.00391381482749,1,0,0,0,-7.51735687256,8.68100738525,-25.9413528442,100.8974
2017-06-09 10:21:48.907,322.0,-0.015775680542,0.00198173522949,-0.991949081421,-0.0113377758402,-0.00480174602444,0.00404713932957,1,0,0,0,-7.51728057861,8.82162284851,-25.9211997986,100.8974
2017-06-09 10:21:49.157,323.0,-0.0154972076416,0.00219917297363,-0.992462158203,-0.0109344068037,-0.00400439559407,0.00484588791951,1,0,0,0,-7.58283996582,8.93376731873,-25.9292869568,100.8974
2017-06-09 10:21:49.407,324.0,-0.0156841278076,0.00209236145019,-0.992307662964,-0.0114716329745,-0.0044024383085,0.00391514640804,1,0,0,0,-7.62970352173,8.99913978577,-25.9378929138,100.8974
2017-06-09 10:21:49.657,325.0,-0.0158004760742,0.00199317932129,-0.991956710816,-0.0113376093927,-0.00413645509462,0.00404813801498,1,0,0,0,-7.62980270386,8.89606285095,-26.0326805115,100.8974
2017-06-09 10:21:49.907,326.0,-0.0156936645508,0.00201263427734,-0.992417907715,-0.0107769873516,-0.00416270720507,0.0039919985792,1,0,0,0,-7.63349609375,8.89786834717,-25.9314025879,100.8974
2017-06-09 10:21:50.157,327.0,-0.0158555772569,0.00203789605035,-0.991958618164,-0.011027410307,-0.00379559636694,0.00360290186673,1,0,0,0,-7.71101888021,8.8799557156,-25.9638841417,100.8974
2017-06-09 10:21:50.407,328.0,-0.0157890319824,0.00194549560547,-0.992210388184,-0.0108030463829,-0.00400333032963,0.00417893251401,1,0,0,0,-7.81730270386,8.94193649292,-26.0973701477,100.8974
2017-06-09 10:21:50.657,329.0,-0.0156154632568,0.00175285339355,-0.991872787476,-0.0110701947297,-0.00440263804558,0.00417966488331,1,0,0,0,-7.62993240357,8.86805725098,-26.2673339844,100.8974
2017-06-09 10:21:50.907,330.0,-0.015697479248,0.00213241577148,-0.992219924927,-0.0113372764975,-0.0045358293896,0.00418079672678,1,0,0,0,-7.76117324829,8.83918380737,-26.2204170227,100.8974
2017-06-09 10:21:51.157,331.0,-0.0155773162842,0.00210952758789,-0.992597579956,-0.011336011496,-0.0046694867868,0.00458037075883,1,0,0,0,-7.6017074585,8.91501426697,-26.1263122559,100.8974
2017-06-09 10:21:51.407,332.0,-0.015459060669,0.00232124328613,-0.992160797119,-0.0110710602571,-0.00440223857141,0.00391314903722,1,0,0,0,-7.65789794922,9.04595565796,-26.1342353821,100.8974
2017-06-09 10:21:51.657,333.0,-0.0156979031033,0.00220404730903,-0.991994222005,-0.011145329162,-0.00379601063644,0.00384039665461,1,0,0,0,-7.70273844401,8.90506659614,-26.0969848633,100.8974
2017-06-09 10:21:51.907,334.0,-0.0157958984375,0.00237274169922,-0.991853332519,-0.0108831942159,-0.00448241969394,0.00420526451929,1,0,0,0,-7.73106079102,8.8673828125,-26.0364624023,100.8974
2017-06-09 10:21:52.157,335.0,-0.0156002044677,0.00214004516601,-0.991981506348,-0.0109375693074,-0.00453523017835,0.00391228350987,1,0,0,0,-7.66743087768,8.70838928223,-26.1000862121,100.8974
2017-06-09 10:21:52.407,336.0,-0.0156955718994,0.00187301635742,-0.991928100586,-0.0114715663955,-0.00413632193657,0.0039155458822,1,0,0,0,-7.71422576904,8.70805358887,-25.9405937195,100.8974
2017-06-09 10:21:52.657,337.0,-0.0155283610026,0.00218370225694,-0.992397732205,-0.0113816403227,-0.00415148346061,0.00419640211099,1,0,0,0,-7.74430677626,8.87139044868,-25.8555569119,100.8974
2017-06-09 10:21:52.907,338.0,-0.0156650543213,0.00222778320313,-0.992107391357,-0.011471599685,-0.00426938012253,0.00391534614512,1,0,0,0,-7.75163269043,8.82968711853,-25.8736572266,100.8974
2017-06-09 10:21:53.157,339.0,-0.0155086517334,0.00206565856933,-0.992071151733,-0.0113398065006,-0.00426851459518,0.00338164866267,1,0,0,0,-7.5641708374,8.7932434082,-25.9213676453,100.8974
2017-06-09 10:21:53.407,340.0,-0.0158157348633,0.00226593017578,-0.992111206055,-0.0110697286765,-0.0042697795967,0.00431312254344,1,0,0,0,-7.72356033325,8.73610496521,-25.9027938843,100.8974
2017-06-09 10:21:53.657,341.0,-0.0155715942383,0.00189781188965,-0.992067337036,-0.0106684568793,-0.0049352702636,0.0045766423333,1,0,0,0,-7.71411895752,8.79236602783,-25.8178710938,100.8976625
2017-06-09 10:21:53.907,342.0,-0.0155899047852,0.00207214355469,-0.99221496582,-0.0108835404268,-0.00448225990427,0.00409865818085,1,0,0,0,-7.77592468262,8.91201629639,-25.7884033203,100.8977
2017-06-09 10:21:54.157,343.0,-0.0156097412109,0.00223159790039,-0.992185592651,-0.012005330457,-0.00453596254765,0.00405086775509,1,0,0,0,-7.69533157349,8.82994842529,-25.780040741,100.8977
2017-06-09 10:21:54.407,344.0,-0.0156962076823,0.00198533799913,-0.992343478732,-0.0111438792187,-0.00415154264197,0.004313669971,1,0,0,0,-7.63598293728,8.9053463406,-25.9138217502,100.897766667
2017-06-09 10:21:54.657,345.0,-0.0155353546143,0.00205230712891,-0.992137908935,-0.0109374361494,-0.0040029974345,0.00391308245819,1,0,0,0,-7.67662429809,8.783203125,-25.8274383545,100.8979
2017-06-09 10:21:54.907,346.0,-0.0156898498535,0.00203132629394,-0.991842269898,-0.0113344135994,-0.00347256232438,0.0049819421617,1,0,0,0,-7.71406173706,8.92363739014,-25.8540649414,100.8979
2017-06-09 10:21:55.157,347.0,-0.0157775878907,0.00203704833984,-0.992460250854,-0.0109362377269,-0.00440277120363,0.00431225701608,1,0,0,0,-7.56415176392,8.92454338074,-26.02318573,100.8979
2017-06-09 10:21:55.407,348.0,-0.0156307220459,0.00209617614746,-0.991813659668,-0.0109374361494,-0.0040029974345,0.00391308245819,1,0,0,0,-7.53608703613,8.7184009552,-25.9315605164,100.8979375
2017-06-09 10:21:55.657,349.0,-0.0157165527344,0.00245496961806,-0.991945054796,-0.0107874594928,-0.00426981658505,0.00443016847335,1,0,0,0,-7.46932983398,8.87292141385,-25.9062228733,100.898
2017-06-09 10:21:55.907,350.0,-0.0157996283637,0.00238376193576,-0.992156982422,-0.0111446485764,-0.00415118755382,0.00407676699669,1,0,0,0,-7.56926472982,8.88064405653,-25.7725626628,100.898
2017-06-09 10:21:56.157,351.0,-0.0155143737793,0.00190925598145,-0.992317199707,-0.0112054833131,-0.00453496386224,0.00364709924432,1,0,0,0,-7.62971496582,8.8772239685,-25.8547363281,100.898
2017-06-09 10:21:56.407,352.0,-0.0156114366319,0.00226508246528,-0.992011176215,-0.0109070354258,-0.00474261645057,0.00419314713633,1,0,0,0,-7.64428371853,8.93027242025,-25.8635457357,100.898133333
2017-06-09 10:21:56.657,353.0,-0.0153408050537,0.002197265625,-0.992034912109,-0.0109380020711,-0.00453503044127,0.00377902558682,1,0,0,0,-7.63911056518,8.88657569885,-25.9108734131,100.8982
2017-06-09 10:21:56.907,354.0,-0.0154876708984,0.00187492370605,-0.992374420166,-0.0106687564849,-0.00440283778266,0.00444418335858,1,0,0,0,-7.63909912109,9.07415390015,-26.0777511597,100.8982
2017-06-09 10:21:57.157,355.0,-0.0155830383301,0.00256156921387,-0.992101669312,-0.0106710534614,-0.0049340718411,0.00377709479503,1,0,0,0,-7.69538879394,8.94256782532,-26.0133018494,100.8982
2017-06-09 10:21:57.407,356.0,-0.0157241821289,0.00223350524902,-0.992008209229,-0.0113368104444,-0.00440297094071,0.0043142543869,1,0,0,0,-7.63912963867,8.93349266052,-25.9947814941,100.89835
2017-06-09 10:21:57.657,357.0,-0.015510559082,0.0027961730957,-0.992357254028,-0.0109349727254,-0.00453642860084,0.00471183104813,1,0,0,0,-7.52661895752,8.9059638977,-25.9578399658,100.8984
2017-06-09 10:21:57.907,358.0,-0.015625,0.00228729248047,-0.992045593262,-0.0108837801113,-0.00405631391952,0.00399269100108,1,0,0,0,-7.5283569336,9.09339904785,-25.8546966553,100.8984
2017-06-09 10:21:58.157,359.0,-0.0157962375217,0.0019293891059,-0.992104424371,-0.0112642541,-0.00474226136243,0.0038395681156,1,0,0,0,-7.46087646484,8.99791124132,-25.7883232964,100.898466667
2017-06-09 10:21:58.407,360.0,-0.0155715942383,0.00213050842285,-0.992366790772,-0.0113375761032,-0.00400339690866,0.00404833775206,1,0,0,0,-7.56409835816,8.793176651,-25.7901153565,100.8987
2017-06-09 10:21:58.657,361.0,-0.0156173706055,0.00233840942383,-0.992309570312,-0.0106700880655,-0.00453529675738,0.00404420985237,1,0,0,0,-7.60159301758,8.82109642029,-25.7897491455,100.8987
2017-06-09 10:21:58.907,362.0,-0.015703201294,0.0021915435791,-0.991973876953,-0.011469003103,-0.00427057854502,0.00471489368339,1,0,0,0,-7.70474243164,8.9518699646,-25.9756813049,100.8987
2017-06-09 10:21:59.157,363.0,-0.0156928168403,0.00239562988281,-0.992192586263,-0.0105504973372,-0.00438779462133,0.00431035581497,1,0,0,0,-7.78598361545,8.91285875109,-25.930029975,100.898833333
2017-06-09 10:21:59.407,364.0,-0.0158767700195,0.00199508666992,-0.992195129395,-0.0108025803297,-0.00387047188075,0.00431239017414,1,0,0,0,-7.77038192749,8.90463638306,-25.9759941101,100.8991
2017-06-09 10:21:59.657,365.0,-0.0158199734158,0.00215827094184,-0.99217054579,-0.0110279429393,-0.00438678853826,0.00348356265922,1,0,0,0,-7.8192308214,9.0793440077,-25.9366149902,100.8991
2017-06-09 10:21:59.907,366.0,-0.0157996283637,0.00223795572917,-0.992146809896,-0.0110262562706,-0.00379612899916,0.00395825632818,1,0,0,0,-7.61929999457,8.87207200792,-25.8475240071,100.8991
2017-06-09 10:22:00.157,367.0,-0.0159320831299,0.00215911865234,-0.992036819458,-0.011604591292,-0.00387047188076,0.00404986906968,1,0,0,0,-7.55472564697,8.8588848114,-25.8551101685,100.89935
2017-06-09 10:22:00.407,368.0,-0.0157413482666,0.00200843811035,-0.992065429688,-0.0113375428137,-0.0038703387227,0.00404853748914,1,0,0,0,-7.60151672363,9.04613113403,-25.8624916077,100.8995
2017-06-09 10:22:00.657,369.0,-0.0158877902561,0.0020497639974,-0.992326524522,-0.0111438200374,-0.00391499475581,0.00431402505914,1,0,0,0,-7.64427693685,8.93861050076,-25.8717956543,100.8995
2017-06-09 10:22:00.907,370.0,-0.0153636932373,0.0019416809082,-0.992296218872,-0.0114724985019,-0.00440203883434,0.00364863056195,1,0,0,0,-7.68592834473,8.98942565918,-25.8815956116,100.8995
2017-06-09 10:22:01.157,371.0,-0.015947341919,0.00234413146973,-0.992425918579,-0.0114707674472,-0.00440283778266,0.00418166225413,1,0,0,0,-7.71403121948,8.91422653198,-25.7791595459,100.8998
2017-06-09 10:22:01.407,372.0,-0.0159950256348,0.00217056274414,-0.99193572998,-0.0109361378584,-0.00400359664574,0.00431285622733,1,0,0,0,-7.67650604248,8.98005485535,-25.7785873413,100.8999
2017-06-09 10:22:01.657,373.0,-0.0155164930556,0.00228034125434,-0.991995917426,-0.011497961281,-0.00391606002025,0.00490805793562,1,0,0,0,-7.6441514757,9.02186075846,-25.7042948405,100.8999
2017-06-09 10:22:01.907,374.0,-0.0157640245226,0.00196838378906,-0.992379082574,-0.01102317884,-0.00379754935174,0.00490586822539,1,0,0,0,-7.6607699924,9.11343553331,-25.7033420139,100.899911111
2017-06-09 10:22:02.157,375.0,-0.015510559082,0.00229072570801,-0.992332458496,-0.0118710072695,-0.00307245566011,0.00418565699576,1,0,0,0,-7.59205245972,9.07423400879,-25.7215995789,100.9
2017-06-09 10:22:02.407,376.0,-0.0157080756293,0.0022464328342,-0.992218017578,-0.0118550911832,-0.00356088310287,0.00455501154711,1,0,0,0,-7.66082763672,9.02177598741,-25.7209201389,100.9
2017-06-09 10:22:02.657,377.0,-0.0159111022949,0.002197265625,-0.99188041687,-0.0114707008682,-0.00413672141073,0.00418206172829,1,0,0,0,-7.62957382202,9.07404708862,-25.7590065003,100.9
2017-06-09 10:22:02.907,378.0,-0.0157718658447,0.00221061706543,-0.992374420166,-0.0112023540988,-0.00413718746393,0.00458050391688,1,0,0,0,-7.68580245972,9.07371711731,-25.7120018005,100.900025
2017-06-09 10:22:03.157,379.0,-0.0154800415039,0.00211524963379,-0.991939544678,-0.0112064154195,-0.00480068076,0.00338018392407,1,0,0,0,-7.667137146,8.87694168091,-25.6952705383,100.9001
2017-06-09 10:22:03.407,380.0,-0.0156326293945,0.00209236145019,-0.991954803467,-0.0114733973187,-0.00453469754613,0.00338191497878,1,0,0,0,-7.80770111084,9.11996459961,-25.804977417,100.9001
2017-06-09 10:22:03.657,381.0,-0.0155830383301,0.00216674804688,-0.992149353027,-0.011737782636,-0.00426991275475,0.00418319357176,1,0,0,0,-7.73276519775,9.12983703613,-25.9738388061,100.9001
2017-06-09 10:22:03.907,382.0,-0.0155990600586,0.0022705078125,-0.992071533203,-0.0110978183681,-0.00426915375384,0.00388683034775,1,0,0,0,-7.76088256836,9.09966278076,-25.9290618896,100.9001
2017-06-09 10:22:04.157,383.0,-0.0156673855252,0.00237358940972,-0.991960313585,-0.0113820545922,-0.00426957985961,0.00407777307977,1,0,0,0,-7.52746921116,9.10585869683,-25.7620747884,100.9001
2017-06-09 10:22:04.407,384.0,-0.0163078308105,0.0028076171875,-0.991655349731,-0.0117392140851,-0.00480154628736,0.00378262085429,1,0,0,0,-7.60154724121,8.94298934936,-25.8260231018,100.9001
2017-06-09 10:22:04.657,385.0,-0.0156497955322,0.00197982788086,-0.992296218872,-0.0117382819787,-0.0045358293896,0.00404953617455,1,0,0,0,-7.69533920288,8.9237537384,-25.8916053772,100.9001
2017-06-09 10:22:04.907,386.0,-0.0157127380371,0.00212478637695,-0.991832733154,-0.0113380088668,-0.00400319717158,0.00391507982901,1,0,0,0,-7.64834594726,9.0645866394,-25.7871932983,100.9001625
2017-06-09 10:22:05.157,387.0,-0.0154876708984,0.00242233276367,-0.991498947143,-0.0113403391328,-0.00466748941599,0.00324779152838,1,0,0,0,-7.58281707764,8.96187973023,-25.9008827209,100.9002
2017-06-09 10:22:05.407,388.0,-0.0155506134033,0.0019416809082,-0.992341995239,-0.0110693957814,-0.00466915389167,0.00444578125524,1,0,0,0,-7.61095809937,8.91482925415,-25.86378479,100.9002
2017-06-09 10:22:05.657,389.0,-0.0159267849392,0.00212775336371,-0.992207845052,-0.0109069466537,-0.00438779462134,0.00419367976855,1,0,0,0,-7.52755398221,8.95587497287,-25.7802564833,100.9002
2017-06-09 10:22:05.907,390.0,-0.0157301161024,0.00195482042101,-0.991887410482,-0.011383918805,-0.00403214425309,0.00348587073216,1,0,0,0,-7.53596666124,8.85585191515,-25.8312242296,100.900377778
2017-06-09 10:22:06.157,391.0,-0.0157352023654,0.00206332736545,-0.991787380642,-0.0113789771616,-0.0042710002122,0.00502538497698,1,0,0,0,-7.56930541992,8.81398010254,-25.7815585666,100.9004
2017-06-09 10:22:06.407,392.0,-0.0156593322754,0.00217819213867,-0.992179870605,-0.0109357383842,-0.00413685456879,0.00444591441329,1,0,0,0,-7.61087417602,8.92413139343,-25.7136802674,100.9004
