,acc_phone_accelerometerAccelerationX(G),acc_phone_accelerometerAccelerationY(G),acc_phone_accelerometerAccelerationZ(G),gyr_phone_gyroRotationX(rad/s),gyr_phone_gyroRotationY(rad/s),gyr_phone_gyroRotationZ(rad/s),mag_phone_motionMagneticFieldX,mag_phone_motionMagneticFieldY,mag_phone_motionMagneticFieldZ,press_phone_altimeterPressure(kPa)
2017-06-07 09:18:33.851,-0.010604858500000001,-0.00113296525,-0.99109649649999998,-0.01094053225,-0.0042677155,0.0029798775,-5.19631195075,19.5019798275,-35.5547027575,100.55325
2017-06-07 09:18:34.101,-0.0099296569999999997,-0.00056076050000000005,-0.99159622199999997,-0.01093813525,-0.00506726325,0.00377822675,-5.1776275635,19.4646377575,-35.6488647475,100.5533
2017-06-07 09:18:34.351,-0.01002502425,-0.0014114379999999999,-0.99095153800000002,-0.0114713,-0.0048018125,0.004047805,-5.42141723625,19.42582321,-35.7048950175,100.5533
2017-06-07 09:18:34.601,-0.010433960199999998,-0.0012725829999999999,-0.99065246579999988,-0.0108841264,-0.0040561542,0.0038860848,-5.080151367,19.502709962,-35.72748413,100.5533
2017-06-07 09:18:34.851,-0.01004028325,-0.0021018985000000002,-0.99124908449999993,-0.01013798825,-0.005598697,0.00350691725,-5.1214065555,19.502471925,-35.7236328125,100.5537
2017-06-07 09:18:35.101,-0.0099868774999999996,-0.0017700195,-0.99098587025000007,-0.00960282625,-0.004800481,0.00377196825,-5.25276947025,19.4268264775,-35.8740615875,100.5537
2017-06-07 09:18:35.351,-0.009719848750000001,-0.0010185342500000001,-0.99185562125000004,-0.01093833475,-0.0058656125,0.00377702825,-5.083946228,19.634033205,-35.92866516,100.5537
2017-06-07 09:18:35.601,-0.010017395249999998,-0.0022468567499999998,-0.99176788324999998,-0.01120584975,-0.00426864775,0.00351424075,-5.21512603775,19.501960755,-35.7046508775,100.5537
2017-06-07 09:18:35.851,-0.010763549800000001,-0.00063172100000000002,-0.99098205579999976,-0.0110978716,-0.004482047,0.0038865108,-5.2152954102,19.246990964,-35.774700928,100.5545
2017-06-07 09:18:36.101,-0.010635376,-0.0009765625,-0.99082565299999992,-0.010402973,-0.00426904725,0.00404327775,-5.1402664185,19.333660125,-35.7815170275,100.5545
2017-06-07 09:18:36.351,-0.010734557999999998,-0.0019531247500000001,-0.99171066249999984,-0.0104055695,-0.004267849,0.00324373025,-5.2339553835,19.351882935,-35.74359131,100.5545
2017-06-07 09:18:36.601,-0.010047912500000001,-0.0015907287499999998,-0.99144744875000002,-0.010939134,-0.0055990965,0.003510912,-5.25289917,19.18309021,-35.8952560425,100.55485
2017-06-07 09:18:36.851,-0.010066986,-0.0011062625000000002,-0.99183654799999998,-0.0114721655,-0.004801413,0.0037812895,-5.25281524675,19.35186005,-35.9310684225,100.5559
2017-06-07 09:18:37.101,-0.010507202199999999,-0.0019958494000000002,-0.99125976560000006,-0.0104577542,-0.0049071938,0.003669463,-5.2302490234,19.411950682,-35.848016356,100.5559
2017-06-07 09:18:37.351,-0.0094337462499999997,-0.0015792847500000001,-0.9909095765,-0.010671819,-0.00453449775,0.00351117825,-5.1590270995,19.314811705,-35.7816696175,100.5559
2017-06-07 09:18:37.601,-0.01028442375,-0.0016059874999999999,-0.99297714225,-0.0106718855,-0.00480061425,0.00351077875,-5.15910339375,19.20232391,-35.8202896125,100.5569
2017-06-07 09:18:37.851,-0.010421753000000001,-0.0014991759999999999,-0.99012374900000011,-0.010671952,-0.0050667305,0.00351037925,-5.1029434205,19.10892868,-35.9151229875,100.5579
2017-06-07 09:18:38.101,-0.010227203499999999,-0.0016860962500000001,-0.99135589599999996,-0.01120698125,-0.00533271375,0.00324612675,-5.102874756,19.1839027425,-35.85811615,100.5579
2017-06-07 09:18:38.351,-0.0072631839999999998,-0.0028114315000000003,-0.99221420299999996,-0.01093820175,-0.0053333795,0.00377782725,-5.0840148925,19.4652977,-35.930351255,100.5579
2017-06-07 09:18:38.601,-0.010543823399999999,-0.0015350341999999999,-0.99148559560000005,-0.0102447546,-0.0046938744,0.0034555048,-5.1553222656,19.442443846,-36.012908938,100.55892
2017-06-07 09:18:38.851,-0.010501861500000001,-0.00127410875,-0.99134063750000001,-0.010403905,-0.00453476425,0.00377636275,-5.19666290275,19.3335075375,-36.1001358025,100.5596
2017-06-07 09:18:39.101,-0.0099601745000000002,-0.0019073487500000002,-0.99155807475000002,-0.01147203225,-0.00426918025,0.00378208825,-5.12160491925,19.390125275,-36.024765015,100.5596
2017-06-07 09:18:39.351,-0.0101104738,-0.0018463136000000002,-0.99115905780000002,-0.010885032,-0.0049074068,0.0036715934,-5.2152770996,19.502090456,-35.982147216,100.5596
2017-06-07 09:18:39.601,-0.01044845575,-0.0021362305,-0.99159240700000006,-0.01093726975,-0.00506766275,0.0040447425,-5.10275268575,19.5401763875,-35.9295577975,100.5602
2017-06-07 09:18:39.851,-0.010261536,-0.002811432,-0.99206161500000001,-0.011204185,-0.004535563,0.004046873,-4.990310669,19.428333285,-35.987205505,100.5602
2017-06-07 09:18:40.101,-0.0097846984999999994,-0.00096893300000000006,-0.99084091175,-0.01040390525,-0.004534764,0.0037763625,-4.990447998,19.1095428475,-35.915390015,100.5602
2017-06-07 09:18:40.351,-0.0099258422500000006,-0.0015296937500000002,-0.99121856674999997,-0.01093733625,-0.00533377875,0.004044343,-4.93420410175,19.166137695,-35.989967345,100.5602
2017-06-07 09:18:40.601,-0.011019897400000001,-0.00092468260000000001,-0.99138183600000007,-0.0113109244,-0.004908259,0.0041001496,-5.0653869628,19.337948608,-36.044165042,100.5602
2017-06-07 09:18:40.851,-0.0094451905000000006,-0.0020713807499999999,-0.99152755724999997,-0.01120318625,-0.00400372975,0.00431418775,-5.084159851,19.2965965275,-36.0445327775,100.5602
2017-06-07 09:18:41.101,-0.010581970499999999,-0.0013084414999999998,-0.99133682275000001,-0.0106718855,-0.00480061425,0.0035107785,-5.14039611825,19.2024765,-35.91408539,100.5602
2017-06-07 09:18:41.351,-0.010459899999999999,-0.00172424325,-0.99166488624999993,-0.0112050505,-0.0045351635,0.003780357,-5.12159729,19.4276313775,-36.0431289675,100.5596
2017-06-07 09:18:41.601,-0.010250091499999999,-0.00175476075,-0.99178314199999995,-0.011203253,-0.00426984625,0.00431378825,-5.0090942385,19.33446121,-35.9505844125,100.559
2017-06-07 09:18:41.851,-0.0089843749999999993,-0.0022644046,-0.99150695820000012,-0.0110971258,-0.0042694734,0.004100043,-5.1404052734,19.217480468,-35.940197756,100.559
2017-06-07 09:18:42.101,-0.0095329282499999994,-0.0019416810000000002,-0.99168777475000003,-0.01147116675,-0.00426958,0.004048604,-5.14037323,19.3337707525,-36.025283815,100.559
2017-06-07 09:18:42.351,-0.010734558,-0.0015983582500000001,-0.99158096325,-0.011472099,-0.0045352965,0.00378168875,-5.19665527325,19.314712525,-36.02533722,100.5581
2017-06-07 09:18:42.601,-0.010616302500000001,-0.0014610287500000001,-0.99173355124999996,-0.01120784675,-0.00533231425,0.00297961125,-5.102935791,19.33403015,-36.1191177375,100.5578
2017-06-07 09:18:42.851,-0.010509490750000001,-0.00120544425,-0.9920120240000001,-0.01040197425,-0.003737214,0.0043105925,-4.97172546425,19.1847305275,-36.0646820075,100.5578
2017-06-07 09:18:43.101,-0.010418700999999999,-0.0018585203999999997,-0.99093627919999994,-0.0113123626,-0.005120513,0.0036734046,-5.0954345702,19.367837524,-36.163793946,100.5578
2017-06-07 09:18:43.351,-0.0099487304999999991,-0.001373291,-0.99147415150000007,-0.01067108675,-0.00506712975,0.003776895,-5.1591186525,19.521255495,-36.1921157825,100.5573
2017-06-07 09:18:43.601,-0.010421752750000001,-0.0011482237499999999,-0.99153518650000005,-0.0112050505,-0.0045351635,0.00378035725,-5.009185791,19.334545135,-36.13809967,100.5573
2017-06-07 09:18:43.851,-0.010650635,-0.0018119812500000001,-0.991092682,-0.0114737635,-0.0042683815,0.0032490565,-5.29042053225,19.389263155,-36.15559387,100.5573
2017-06-07 09:18:44.101,-0.010387421000000001,-0.0018310549999999998,-0.99198913575000003,-0.01147383,-0.00453449775,0.003248657,-5.29040527325,19.3142128,-36.06259918,100.5573
2017-06-07 09:18:44.351,-0.011276245249999999,-0.0015525819999999998,-0.99372482299999998,-0.012542157,-0.00506726325,0.0032531845,-5.38431549075,19.1637763975,-36.2138671875,100.5571
2017-06-07 09:18:44.601,-0.0094085691999999995,-0.0012969972000000001,-0.99027099579999989,-0.0108848718,-0.0042687274,0.0036725526,-5.200488281,19.39732666,-36.298236082,100.5571
2017-06-07 09:18:44.851,-0.010169982749999999,-0.0011405942500000001,-0.99129486099999997,-0.00933690975,-0.00586441375,0.003502523,-5.140602112,19.1839141875,-36.3080291725,100.5571
2017-06-07 09:18:45.101,-0.010108948,-0.0020599362499999999,-0.99093627924999994,-0.01441296125,-0.004002931,0.00273107175,-5.065666199,19.0906028775,-36.3466568025,100.556925
2017-06-07 09:18:45.351,-0.010559082249999999,-0.00302124025,-0.98372650150000007,-0.012539361,-0.0042701125,0.0040539305,-5.14054107675,19.2776603725,-36.28833771,100.5564
2017-06-07 09:18:45.601,-0.0111511232,-0.0014343262000000002,-0.98915100099999997,-0.0104569552,-0.0044817274,0.003883315,-5.2454711912,19.352047728,-36.223577882,100.5564
2017-06-07 09:18:45.851,-0.010814666749999998,-0.00094604500000000007,-0.99259948750000004,-0.0104017745,-0.00293886475,0.004311791,-5.234336853,19.1646232625,-36.2517395025,100.5564
2017-06-07 09:18:46.101,-0.01079940775,-0.0012130735,-0.99150848400000002,-0.01120771375,-0.00480008175,0.00298041,-5.34670257575,19.31396103,-36.1562118525,100.5561
2017-06-07 09:18:46.351,-0.00965118425,-0.0010757445,-0.99161148074999994,-0.0112067815,-0.00453436475,0.0032473255,-5.36531066875,19.52006912,-36.0978469825,100.5558
2017-06-07 09:18:46.601,-0.01010894775,-0.0016288857500000001,-0.99185180674999995,-0.0112050505,-0.0045351635,0.00378035725,-5.14026641875,19.6525650025,-36.1158294675,100.5558
2017-06-07 09:18:46.851,-0.0099212647999999994,-0.0015594483999999999,-0.9916717530000001,-0.0106719788,-0.0044811946,0.0034579552,-5.3203430176,19.636645508,-36.250543214,100.5558
2017-06-07 09:18:47.101,-0.010581970249999999,-0.00116729725,-0.99139785775,-0.01173934725,-0.005333779,0.00378182175,-5.0653533935,19.5780181875,-36.21052551,100.5558
2017-06-07 09:18:47.351,-0.010112762500000001,-0.0016708374999999998,-0.99160766599999994,-0.01120511725,-0.00480128,0.0037799575,-5.40296173125,19.46372223,-36.30456543,100.5558
2017-06-07 09:18:47.601,-0.009529114,-0.0017662049999999999,-0.99188232399999998,-0.010670887,-0.00426878075,0.00377809325,-5.15922546375,19.3900413525,-36.2684097275,100.5558
2017-06-07 09:18:47.851,-0.0106124875,-0.0016174315000000001,-0.99086761449999994,-0.0114722985,-0.005333646,0.0037804905,-5.27165222175,19.38935852,-36.1368942275,100.5558
2017-06-07 09:18:48.101,-0.0101898192,-0.00097656719999999987,-0.99124450659999996,-0.0117373498,-0.0042701124,0.0043164516,-5.3354431152,19.381527708,-36.178063966,100.5561
2017-06-07 09:18:48.351,-0.010288238500000001,-0.0014686582499999997,-0.99010086074999992,-0.0106725515,-0.00400186575,0.003245461,-5.23417663575,19.37082672,-36.155914305,100.5561
2017-06-07 09:18:48.601,-0.0107192995,-0.0014724732500000001,-0.99140548699999997,-0.01067015475,-0.00480141325,0.0040438105,-5.2716064455,19.55812454,-36.172691345,100.5561
2017-06-07 09:18:48.851,-0.010322570750000001,-0.0016059874999999999,-0.99090576149999998,-0.01307532175,-0.0048018125,0.00352276275,-5.32789611825,19.4828414925,-36.21081543,100.556175
2017-06-07 09:18:49.101,-0.010308838000000001,-0.0013153077999999998,-0.99028015140000003,-0.0110964336,-0.0042697928,0.0043132556,-5.215411377,19.382174682,-36.148352052,100.5564
2017-06-07 09:18:49.351,-0.010093689000000001,-0.00077819849999999986,-0.99168014549999994,-0.0109398665,-0.005066464,0.00324519475,-5.14054870575,19.071300505,-36.0841522225,100.5564
2017-06-07 09:18:49.601,-0.010189056249999998,-0.0013351442500000002,-0.99121856699999999,-0.0112041185,-0.0042694465,0.00404727225,-5.08419799825,19.3716545125,-36.17503357,100.5564
2017-06-07 09:18:49.851,-0.010112762500000001,-0.00109863275,-0.99169158950000003,-0.011203386,-0.00480207875,0.00431298925,-5.1591644285,19.4462623575,-36.1928710925,100.5565
2017-06-07 09:18:50.101,-0.010349273999999999,-0.0011672975,-0.99141311650000008,-0.01147236525,-0.00559976225,0.003780091,-5.252922058,19.239398955,-36.00719452,100.5566
2017-06-07 09:18:50.351,-0.010288238750000001,-0.001235962,-0.99073028575000011,-0.0112041185,-0.0042694465,0.00404727225,-5.0654525755,19.296733855,-36.11958313,100.5566
2017-06-07 09:18:50.601,-0.0095291137500000001,-0.00099182149999999989,-0.99225616450000009,-0.011205117,-0.00480127975,0.00377995775,-5.12166595475,19.3151474,-36.0630111675,100.5566
2017-06-07 09:18:50.851,-0.010678100400000001,-0.0009185790000000001,-0.9907745362,-0.011100588,-0.0042678754,0.0030339798,-5.2305358886,19.21710205,-36.179974366,100.5566
2017-06-07 09:18:51.101,-0.01041030875,-0.00223541275,-0.99126434299999999,-0.011474762,-0.00480021475,0.002981742,-5.065475464,19.3530540475,-36.25027466,100.5566
2017-06-07 09:18:51.351,-0.0110588075,-0.0021095275000000001,-0.99188995349999998,-0.01120485075,-0.0037368145,0.00378155575,-4.99040985125,19.4284057625,-36.1559448225,100.5566
2017-06-07 09:18:51.601,-0.010140991200000001,-0.00062866199999999999,-0.9920745849999999,-0.0117386284,-0.0038436872,0.0038906652,-5.0805053712,19.322976684,-36.269287108,100.5566
2017-06-07 09:18:51.851,-0.15209198000000002,-0.030849456499999997,-1.0743217467499999,0.00024754075,-0.1366936005,0.8265408065,-4.70928955075,19.1487159725,-36.159461975,100.556
2017-06-07 09:18:52.101,-0.39616394050000003,-0.044979095249999997,-0.84230804425000005,0.27490606875,-0.9330728425,0.843963672,-12.4527816772,18.8432235725,-35.3556442275,100.556
2017-06-07 09:18:52.351,-0.10087966924999998,0.0039863587500000019,-1.2138557432500001,1.55542209775,1.0465035315,0.7760537305,-12.0046768197,15.7147483825,-35.9880523675,100.556
2017-06-07 09:18:52.601,-0.34437561049999998,-0.45358657849999995,-0.57420730600000003,2.45810527625,-0.193396761,0.22572034625,-5.58876800575,-12.861404418,-38.1085968025,100.5557
2017-06-07 09:18:52.851,-0.3521514892,-0.71142272939999995,-0.55021057140000007,0.401347804,-0.1208978196,0.1142330992,-6.6632934572,-28.972106932,-33.53828125,100.5548
2017-06-07 09:18:53.101,0.012878417999999989,-0.65460586549999999,-0.49717712424999999,-0.56363827075,0.5110183355,0.653089724,-3.5322647095,-30.6655273425,-32.2730407725,100.5548
2017-06-07 09:18:53.351,0.25439453150000002,-0.58399200424999997,-0.22847366324999999,3.30923185325,2.04579534225,-5.93658720825,15.861274718,-25.06833267,-25.8155517575,100.5548
2017-06-07 09:18:53.601,1.5211067197500001,0.11360549924999998,0.29452133175,-1.4397059505,2.7028089675,-3.74723529975,34.585891725,18.6900711072,9.42692565925,100.55405
2017-06-07 09:18:53.851,0.73518753074999998,0.41447067250000003,0.28224563600000002,1.37992910275,-0.9404617165,-1.141540965,27.0668106075,35.659404755,9.08585357825,100.5533
2017-06-07 09:18:54.101,0.67392730700000003,0.50423812850000005,0.057895660500000001,-0.33650305375,0.5105786475,-0.04366285925,18.704566955,42.68542099,2.577026367,100.5533
2017-06-07 09:18:54.351,0.53033447275000001,0.62480545050000003,0.37332916249999998,-1.5943973935,1.71262989475,0.25332474325,20.2840271,36.7429275525,17.438652038,100.5533
2017-06-07 09:18:54.601,0.51929855324999996,0.38522338849999999,0.57073974625000001,0.37907201925,-0.83733206825,-0.145203998,12.93752289,33.641231535,27.51350403,100.5533
2017-06-07 09:18:54.851,0.55866241425000007,0.38455581650000004,0.68359375,-0.173103673,-0.3373920835,0.09123996575,17.136497495,33.9842681925,25.125175475,100.5533
2017-06-07 09:18:55.101,0.76385803220000015,0.48079223639999996,0.67450866700000001,-0.5861539262,-0.4143569198,0.8453591288,20.203936766,27.520050048,27.292108154,100.5533
2017-06-07 09:18:55.351,0.6680999755999999,0.19015502919999999,0.26446228039999997,0.016592559,0.9316702622,-0.026614407,19.21038208,24.180419924,30.68657837,100.5533
2017-06-07 09:18:55.601,0.69835281374999991,0.18384551999999998,0.72330093375000004,-0.01838593125,-0.22426645975,-0.05274983075,19.580093385,23.15397644,31.05180359,100.554
2017-06-07 09:18:55.851,0.70128631600000002,0.21924972549999999,0.7009315490000001,0.02427304875,0.09250163825,-0.09806171925,19.3927688575,24.10948181,30.48057556,100.554
2017-06-07 09:18:56.101,0.64137649550000009,0.19699859624999999,0.73847198474999998,-0.10068979325,0.0727564955,0.07337161975,18.0806274425,23.933086395,31.34458923,100.554
2017-06-07 09:18:56.351,0.66955184925000011,0.17718505849999999,0.74910736074999995,-0.0426034535,0.0055104135,0.03806669225,18.2491378775,23.2401504525,31.5622482325,100.554
2017-06-07 09:18:56.601,0.65045928949999987,0.17062377925000002,0.74591827374999997,-0.02237727775,-0.01627144825,0.01821056225,18.3239364625,22.8655738825,31.53955841,100.5551
2017-06-07 09:18:56.851,0.68102264400000001,0.16744232175000001,0.73398590075000003,-0.01513594275,-0.03411402825,0.0290749945,18.6987609875,22.7177543625,31.33089447,100.5551
2017-06-07 09:18:57.101,0.65984725950000001,0.165725708,0.74406433100000002,-0.06361572775,0.12375356725,-0.0269484605,18.2301483175,22.7525520325,31.557418825,100.5551
2017-06-07 09:18:57.351,0.64568481440000003,0.160568237,0.75215148900000006,0.0070034744,-0.1433672824,0.0622221526,18.089056398,22.092840578,31.845129394,100.55704
2017-06-07 09:18:57.601,0.69682693499999993,0.15780639625000001,0.72452926650000005,-0.02869010125,0.05912390725,-0.04001273025,19.006530765,21.9753112775,31.5362625125,100.5648
2017-06-07 09:18:57.851,0.6536163330000001,0.15313415540000003,0.74453735359999995,-0.0089972766,-0.0119165806,-0.0065827484,18.410485842,22.009335328,31.909338378,100.5648
2017-06-07 09:18:58.101,0.67776107799999996,0.15360641474999998,0.73364639300000001,-0.00123610625,-0.0570019005,0.0348347465,18.61289215,21.9355087275,31.7993392975,100.5648
2017-06-07 09:18:58.351,0.66695022599999998,0.15466690075,0.73604202274999997,-0.03231413075,0.039906537,-0.0032436635,18.5753097525,21.8228340125,31.74206543,100.577775
2017-06-07 09:18:58.601,0.67577362075000003,0.15357589725000001,0.73341751099999997,-0.001576791,-0.036474721,0.01061389525,18.5377120975,21.616371155,31.75884247,100.5821
2017-06-07 09:18:58.851,0.67697525025000005,0.15181732175000001,0.73344421400000004,-0.01415996125,0.00558498125,-0.002319685,18.687591555,21.410972595,31.7001647925,100.5821
2017-06-07 09:18:59.101,0.67328262350000001,0.15093231200000001,0.73076629649999991,-0.02292728725,0.003164368,0.011846007,18.5002059925,21.57866287,31.75856018,100.5821
2017-06-07 09:18:59.351,0.67176208479999999,0.14824523920000002,0.73958435040000003,-0.0260477394,-0.0017238108,0.00524451,18.485046386,21.169781494,31.855761718,100.5821
2017-06-07 09:18:59.601,0.66376495350000009,0.14347839325,0.73782730100000005,-0.00079468725,-0.012246147,0.00291729325,18.4250335675,21.0906524625,31.941360475,100.5821
2017-06-07 09:18:59.851,0.67593383800000006,0.14957809449999998,0.73484420775000003,-0.0103864615,-0.01439025775,0.0098914465,18.6124343875,20.94171524,31.883155825,100.5821
2017-06-07 09:19:00.101,0.67978286750000005,0.14800643899999999,0.73175811749999997,-0.00907911575,0.0021244075,4.847625e-05,18.5186843875,20.9036788925,31.9392547575,100.5821
2017-06-07 09:19:00.351,0.66989898675000004,0.14930343624999998,0.73663330075,-0.0106725515,-0.00400186575,0.003245461,18.4811401375,20.697166445,32.0310287475,100.5646
2017-06-07 09:19:00.601,0.67697143575000007,0.14873504625,0.73236465449999999,-0.00826312325,-0.014649317,0.0058826565,18.48109436,20.715961455,31.9374694825,100.5646
2017-06-07 09:19:00.851,0.67536163325000009,0.14797210699999999,0.73414230350000009,-0.01362266825,0.0010592725,-0.000996555,18.4247817975,20.5656471275,31.9548645025,100.5646
2017-06-07 09:19:01.101,0.671972656,0.14801025379999999,0.7341400146,-0.0112892996,-0.0098153462,0.0111288142,18.379675294,20.239089968,32.071704104,100.56176
2017-06-07 09:19:01.351,0.68746948249999995,0.1461105345,0.72942733775000002,-0.01065963525,-0.01119379875,0.00776544475,18.593322755,20.1353111275,31.9876327525,100.5504
2017-06-07 09:19:01.601,0.67038574220000002,0.14696350080000001,0.73464660619999989,-0.013255032,0.003830265,-0.0031263912,18.409747316,20.329229736,32.117541506,100.5504
2017-06-07 09:19:01.851,0.67578887924999997,0.14800643899999999,0.73383331299999999,-0.0104080995,-0.0074604455,0.00270590475,18.3684844975,20.302768705,32.083625795,100.5504
2017-06-07 09:19:02.101,0.67460250850000003,0.1468925475,0.73386764524999992,-0.01386741275,-0.00320950875,0.00619431275,18.274757385,20.43353653,32.010162355,100.5488
2017-06-07 09:19:02.351,0.67555618275000007,0.14575958275000001,0.73381423950000002,-0.01012400675,-0.00853276825,0.0080332925,18.537223815,20.2849235525,32.139282225,100.5472
2017-06-07 09:19:02.601,0.67538070674999995,0.145111084,0.73353958125000007,-0.01173841525,-0.00160814975,0.0037874145,18.4433670025,20.134471895,32.006759645,100.5472
2017-06-07 09:19:02.851,0.6760940552500001,0.14582824724999999,0.73326873800000003,-0.009608752,-0.00426545225,0.001907156,18.55583191,20.1913909925,31.91329193,100.5472
2017-06-07 09:19:03.101,0.67537231440000001,0.14561767580000001,0.73384094220000007,-0.012378053,-0.0061867892,0.004529984,18.31965332,20.313815308,31.937603758,100.5472
2017-06-07 09:19:03.351,0.67768478399999998,0.14476776149999998,0.73188018799999999,-0.01039684775,-0.0074656395,0.006170611,18.6120300275,20.1542205825,31.8752746575,100.5472
2017-06-07 09:19:03.601,0.67607116700000014,0.14614105250000001,0.73394012450000001,-0.00908024725,-0.00239957475,4.16785e-05,18.480781555,20.209781645,31.80117035,100.5472
2017-06-07 09:19:03.851,0.67642822260000002,0.1465942382,0.7340270995999999,-0.0008990298,0.0021492774,-0.013851367,18.424652098,20.464489746,31.773846436,100.5472
2017-06-07 09:19:04.101,0.66735839824999998,0.15771484375,0.73823165899999998,0.0089600725,0.03412654525,-0.03943848625,17.9560775775,20.6380615225,31.95677185,100.5526
2017-06-07 09:19:04.351,0.67458343500000006,0.14744949324999998,0.74346160900000002,0.047471974,-0.0116578545,-0.01864419175,17.5814056425,21.0859031675,32.1496658325,100.5526
2017-06-07 09:19:04.601,0.65621185274999994,0.22340011599999998,0.71799850450000002,0.0104839995,0.04960004375,-0.0647423115,17.788024905,22.456085205,31.56285095,100.5526
2017-06-07 09:19:04.851,0.62837219249999998,0.17220306400000002,0.75708389274999999,-0.08755301875,0.05503082825,0.00824840875,16.719459535,21.9810447675,32.4045257575,100.554225
2017-06-07 09:19:05.101,0.68161010740000005,0.172137451,0.73193969719999996,0.0212925054,-0.0845834342,0.0500858576,17.855395508,21.706219482,32.04268799,100.5591
2017-06-07 09:19:05.351,0.65845108050000001,0.18096923825,0.73717880224999999,0.0111135045,-0.036143091,-0.02889396625,17.82539368,21.893650055,31.8571472175,100.5591
2017-06-07 09:19:05.601,0.66736221325,0.18597793575000002,0.72864913949999999,-0.01576424925,-0.02661869475,-0.00049441575,18.0693130475,21.8385543825,32.23097229,100.5591
2017-06-07 09:19:05.851,0.68318176274999987,0.17868041974999999,0.71793365474999993,-0.0321765785,-0.084979939,0.048539573,19.4762191775,21.5830116275,33.79989624,100.56275
2017-06-07 09:19:06.101,0.68733596800000007,0.16842269900000001,0.71947860725000001,-0.02343947975,-0.00616115675,0.01929713225,20.78897095,21.458667755,34.4328689575,100.5664
2017-06-07 09:19:06.351,0.69509887675000004,0.16295242325000003,0.71113586424999997,0.01352466375,-0.083110733,0.05924181875,21.238731385,21.198738095,34.2229003925,100.5664
2017-06-07 09:19:06.601,0.73052215575000001,0.16547775274999998,0.69258880625000008,-0.0151681675,0.1398182875,-0.07620575525,21.557411195,21.3693923925,33.923805235,100.5664
2017-06-07 09:19:06.851,0.63270568849999997,0.19155120874999998,0.75061416600000008,0.03225254525,0.12392574075,-0.11031425725,18.8771820075,22.0852241525,35.2689132675,100.57055
2017-06-07 09:19:07.101,0.63930130000000007,0.21004104625,0.74280166624999988,0.007462377,0.03008526925,-0.00692155575,18.015197755,22.9053916925,35.429267885,100.5747
2017-06-07 09:19:07.351,0.64727783200000011,0.20384216319999998,0.74570312480000001,-0.0142672462,-0.0270691684,0.016448162,18.007586672,22.845425416,35.27869873,100.5747
2017-06-07 09:19:07.601,0.65115356440000005,0.20211792000000001,0.74288330079999998,-0.0112975554,-0.0095986186,0.0085705848,18.397540284,22.787594604,35.247137452,100.5747
2017-06-07 09:19:07.851,0.64994430525000002,0.20118713399999999,0.74455642700000002,-0.0093402385,-0.00533058325,0.002437266,18.540245055,22.9645080575,35.4847946175,100.5805
2017-06-07 09:19:08.101,0.65093994124999999,0.20368957524999998,0.74274826024999996,-0.0095967675,-0.01172310175,0.0061602245,18.50266266,22.8518409725,35.40875244,100.5805
2017-06-07 09:19:08.351,0.6497688292499999,0.20012664800000002,0.74317550625000006,-0.01359244125,-0.013060475,0.009376391,18.6713562,22.740257265,35.4259719875,100.5805
2017-06-07 09:19:08.601,0.65269851700000003,0.20090866100000002,0.74006271374999999,-0.01015808925,-0.03060724425,-0.00079488675,18.633781435,22.6088256825,35.3872528075,100.5805
2017-06-07 09:19:08.851,0.66661376939999994,0.20023803700000001,0.73206176739999995,-0.008985399,-0.0419434556,-0.000657854,18.877337646,22.64038086,34.9744751,100.5841
2017-06-07 09:19:09.101,0.66659545900000006,0.20090484649999998,0.73823928824999996,0.00355618575,0.19091356275,-0.07062543425,18.1086959825,22.8123703,34.99686432,100.5841
2017-06-07 09:19:09.351,0.59745025649999994,0.22659683224999999,0.77594375650000014,0.05475692225,0.13614632075,-0.08908646675,15.277877805,23.8093719475,34.88265991,100.5841
2017-06-07 09:19:09.601,0.58171463000000001,0.24886322025000002,0.7725219727499999,0.0208598085,0.019691413,0.00765465725,13.5342865,24.5312423725,34.46297455,100.584725
2017-06-07 09:19:09.851,0.59851455675000009,0.24369812024999998,0.78018569974999985,-0.02668301,0.01807460825,0.0054906395,13.17791748,24.51063156,34.2574157725,100.5866
2017-06-07 09:19:10.101,0.58638000474999996,0.24172210700000002,0.77959060700000005,0.0040472725,0.0103625595,0.01198881875,12.652534485,24.6019096375,33.4159011825,100.5866
2017-06-07 09:19:10.351,0.58766479500000002,0.24087829579999998,0.78524780260000004,-0.0151721354,0.0042525356,-0.0014104632,12.63729248,24.737145996,32.776049806,100.5866
2017-06-07 09:19:10.601,0.58262634299999994,0.24639383933333334,0.78074137366666674,-0.0156351523333,-0.0440254263333,0.013160188,12.90205892,24.6537933367,32.384552,100.5866
2017-06-07 09:19:10.851,0.60198364279999994,0.23922119139999998,0.77686157239999998,-0.0111071396,-0.016614077,0.0019493806,13.116918944,24.500042724,32.262469482,100.5866
2017-06-07 09:19:11.101,0.58780670175000005,0.24004364025,0.77901840200000005,-0.02826472775,-0.024253075,0.01502968275,13.04573059,24.6233901975,32.2901458725,100.5866
2017-06-07 09:19:11.351,0.60559387219999994,0.23592224120000002,0.76943664560000002,-0.017059624,-0.0430324222,0.0130266394,13.491888428,24.62218933,32.09776001,100.5866
2017-06-07 09:19:11.601,0.61534500150000004,0.23567199700000002,0.76013183574999998,-0.0295477725,-0.07857184075,0.0352100525,13.833122255,24.44023514,32.2488403325,100.5866
